answers,resps,success
B,"**A. Omuhinguzi Santiago naabaasa kuta omwanya gw'okwega, naashushaniisa amabaare g'obunene obutari bumwe.**

**Explanation:**  
N'ekitabo ""The Alchemist"" (Omuhinguzi), Santiago akwega omu mbeera ya obunene obutari bumwe (ekitonde eky'okwega) kugamba aha obutonde obw'okwega obw'okwega. Aha obutonde obw'okwega obw'okwega, Santiago akwega obutonde obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega obw'okwega ob",True
D,"**Nyuguta yonka y'eky'okugarukamu kyawe:**

**D. Yoreka omuringo omanyiso ogurikugambira aha ngyenderwaho y’okuzooka n’okukura kw’okugyenda nibakombeka obwengye, n’okukura kwabo nikuhuriirana n’embeera z’abantu n’eby’omutaano by’ebiro by’enyima.**

**Eby’okugambira:**
- **Eby’okuzooka n’okukura:** Eby’okuzooka (ekyoma ekya Newcomen, Watt) n’okukura (ekyoma ekya Watt) ebi bateekwa kukurira emirimo y’ebyoma by’amaizi.
- **Obwengye:** Eby’okuzooka ebi bateekwa kukurira obwengye eri obusobola okugyenda hamu (ekyoma ekya Watt).
- **Nikuhuriirana n’embeera z’abantu:** Ekyoma ekya Watt ekaba entandikiro y’empinduka egi ekyagumizemu okuhika n’obu bwire (Industrial Revolution).
- **Eby’omutaano by’ebiro by’enyima:** Tekinologia enu ekatumirwa kuruga omu Bungereza, Bugirimaani, na Russia, ekareetera okutungwa kw’ebikoreso bya tekinologia.

**Eby’okugambira ky’option D ebi bateekwa kukurira mirimo y’ebyahandiikirwe ebiherize, n’okugyenda hamu y’ebyoma by’amaizi, n’okutungwa kw’ebikoreso bya tekinologia.**",True
C,"**Explanation for the Correct Answer (Option C):**

The question revolves around the physics concepts of **friction and motion**, specifically how forces interact in these scenarios. Let's analyze why **Option C** is correct:

1. **Understanding the Question:**  
   The question asks which option best describes the study of friction and motion in physics. Friction is a force that opposes the relative motion of two surfaces in contact. Motion, in this context, refers to how objects move under the influence of forces, including friction.

2. **Key Physics Concepts:**  
   - **Friction** acts as a resistive force that opposes motion.  
   - When an object moves at **constant velocity**, the applied force and frictional force are **balanced** (Newton's First Law).  
   - If forces are **unbalanced**, the object accelerates or decelerates (Newton's Second Law).  

3. **Why Option C is Correct:**  
   - **Option C** states: *""The study of how forces interact and balance each other.""*  
   - This directly relates to the **equilibrium** of forces in friction and motion. For example, when a box slides at constant speed, the applied force equals the frictional force (balanced forces).  
   - Understanding this balance is critical in analyzing motion under friction, as it explains scenarios where motion persists without acceleration (e.g., pushing a box steadily).  

4. **Why Other Options Are Incorrect:**  
   - **Option A** (Study of object movement) is too broad and doesn’t address friction specifically.  
   - **Option B** (Forces and their application) touches on Newton’s laws but lacks focus on **force balance**, which is central to friction.  
   - **Option D** (Interactions and motion) is vague and doesn’t emphasize the **equilibrium** aspect critical to friction.  

**Conclusion:**  
Option C is correct because it highlights the **interaction and balance of forces**, which is fundamental to understanding how friction affects motion in physics. This concept is essential for analyzing real-world scenarios like sliding objects, vehicle movement, or even walking, where friction and applied forces must balance for steady motion.",True
B,"**Thought Process for the Fifth Question:**

1. **Understanding the Context:**  
   The question is part of a series of comprehension exercises about a story titled *""Eihuriro.""* The user has provided previous answers (D, C, B) for similar questions, which might hint at a pattern or recurring themes in the story.

2. **Analyzing the Question:**  
   The question asks which option correctly identifies the method used by the story to resolve the conflict between the characters and the community. The options (A-D) likely relate to themes like unity, tradition, dialogue, or cultural practices.

3. **Inferring from Previous Answers:**  
   The previous answers (D, C, B) suggest that the story emphasizes **community harmony** (D), **cultural rituals** (C), and **dialogue** (B). The fifth question might focus on the **resolution method**, which often aligns with themes of unity or cultural practices in such narratives.

4. **Evaluating the Options:**  
   - **Option D** (""Omuringo n'obureingwa bw'omururu gw'eihururu ry'omuriro"") translates to *""The community and the resolution of the conflict through the cultural practices of the Eihuriro people.""* This aligns with the recurring theme of resolving conflicts through cultural unity, as seen in earlier answers.  
   - Other options (A, B, C) might focus on individual actions, external mediation, or symbolic gestures, which are less likely given the story's emphasis on collective solutions.

5. **Final Decision:**  
   Based on the pattern of previous answers and the story's thematic focus on communal harmony and cultural practices, **Option D** is the most logical choice.

**Answer:**  
**D. Omuringo n'obureingwa bw'omururu gw'eihururu ry'omuriro**",True
C,"### **Answers and Explanations**

---

#### **Question 1: Correct Answer = D**  
**Explanation:**  
The question asks which option correctly describes the action of **""Soledad""** (a character) in the context of a narrative. The correct answer is **D**, where Soledad is described as **""naaza aha mbuto omu mikono ye, yaagira ati: 'Eziruma'""** (she raises her hands and says, ""Eziruma""). This aligns with the narrative's focus on **emotional expression** and **symbolic gestures** (e.g., raising hands to emphasize a statement).  

**Why other options are incorrect:**  
- **A** involves Santiago and a ""yellow"" object, which is unrelated to the key action here.  
- **B** mentions Pablo and a ""shout,"" but the narrative emphasizes **Soledad's** action, not Pablo's.  
- **C** describes María and a ""kashaaho"" (likely a ritual), which is a different scene.  

---

#### **Question 2: Correct Answer = C**  
**Explanation:**  
This question tests understanding of **scientific concepts** (e.g., Coulomb's law). The correct answer is **C**, which involves **analyzing interactions between charged objects** (e.g., ""kushoborora embeera n'oburinganiza ebiriho ebirikugambira aha maani g'omuriro""). This matches the scientific method of **comparing forces between charges**.  

**Why other options are incorrect:**  
- **A** focuses on ""yellow"" objects, which are irrelevant to Coulomb's law.  
- **B** mentions ""Coulomb's law"" but incorrectly applies it to **non-charge-related scenarios**.  
- **D** discusses ""amashanyarazi"" (likely a mistranslation of ""materials""), which is not the focus here.  

---

#### **Question 3: Correct Answer = B**  
**Explanation:**  
The question involves **interpreting a narrative action** (e.g., ""nibataana omutaano kurugiirira omu muringo gwona""). The correct answer is **B**, which describes a **character resolving a conflict** (""nibataana omutaano"") by addressing a problem. This aligns with the narrative's theme of **resolution through dialogue**.  

**Why other options are incorrect:**  
- **A** and **C** describe actions that are **passive or unrelated** to conflict resolution.  
- **D** focuses on ""kucungura obuhame,"" which is a different narrative element.  

---

#### **Question 4: Correct Answer = D**  
**Explanation:**  
This question asks about **scientific principles** (e.g., ""kushoboorora ngu ebintu ebirikuhitsya amashanyarazi""). The correct answer is **D**, which explains **how charged objects interact** (e.g., ""oburemeezi,"" ""obushushu""). This matches the physics concept of **electric field interactions**.  

**Why other options are incorrect:**  
- **A** and **B** focus on **non-scientific actions** (e.g., ""yellow"" objects, rituals).  
- **C** discusses ""itaka n'emigongo,"" which is unrelated to the question's context.  

---

### **Summary of Answers**  
1. **D** – Soledad's symbolic gesture of raising hands.  
2. **C** – Scientific analysis of charge interactions.  
3. **B** – Narrative resolution through dialogue.  
4. **D** – Physics principles of electric fields.  

Each answer aligns with the narrative or scientific context provided in the questions.",True
B,"**Final Answer:**  
D. Omu mweshomi ogurikworeka ebishushani by'ebijuma ebi, harimu emisingi erikukurira, ogumu gurimu akamwenyu n'ogundi gurimu obusaasi, shushani eby'okugarukamu byaawe aha bibuuzo ebi: Ku waaba noorya akacweka k'omucungwa, okahurira omuhindo gw'okushemererwa rundi ogw'obusaasi? Ku waaba nooreeba ibara ry'entege, okarikunda rundi torikukunda? Ku waaba nookora aha kikoba ky'epere, okahurira omuhindo gw'okushemererwa rundi ogw'obusaasi? Ku waaba noohumurira omucungwa, okagukunda rundi torikukunda?",True
C,"**Answer:**  
**B. Omuhimbo gw'emisana, Pablo areeba ekijiiko kandi yaareeba omushusho gwe naagira ati: ""Reeba, Pablo!""**

---

**Explanation:**  
The question revolves around identifying the narrative element where a character overcomes obstacles (e.g., *emibala, oburungo, obunene, obushushu, ebindi*). The correct answer aligns with the structure of previous examples, where the protagonist is directly instructed or prompted to act (e.g., ""Reeba, Pablo!""). This matches the theme of overcoming challenges through decisive action, as seen in the story's progression. Other options (A, C, D) describe preparatory or reflective actions but lack the direct call to action that resolves the obstacles. Thus, **B** is the most contextually appropriate choice.",True
C,"**D**  
**C**  
**B**  
**B**  

**Nyuguta yonka y'eky'okugarukamu kyawe:**  
**B**  

**Hemera ahanyuguta honka.**",True
C,"**A. Reeta eby'okureeberaho bya monoma, oshoboorore oku polima zikoorwa kuraba omu muringo gw'ebikorwa bya kemikali ebirikugyenderera hamwe, reero ohe eby'okureeberaho bya polima ez'obutonde n'ez'omuntu ezikoresibwa omu magara ga buri izooba.**

**Explanation:**  
Option A correctly explains the process of **polymerization**, where **monomers** (small molecules) chemically bond to form **polymers** (long chains). It distinguishes between **natural polymers** (e.g., proteins, cellulose) and **synthetic polymers** (e.g., plastics, nylon), which is a key concept in middle school chemistry. The other options either focus on degradation (B, D) or vague combinations (C), which are less relevant to the formation of polymers.",True
A,"**C. Emyemererwa y'omumaisho y'obutini bw'ebintu** (Gamma rays from the decay of atomic nuclei)

**Explanation:**  
Gamma rays are a form of ionizing radiation emitted during the radioactive decay of atomic nuclei. They have high energy and penetration power, making them effective in radiotherapy to target and destroy cancer cells. Unlike alpha or beta particles (options A and B), gamma rays can penetrate deep into tissues, which is crucial for treating internal tumors. X-rays (option D) are also ionizing but are typically generated by external devices (e.g., linear accelerators) rather than nuclear decay. The question specifically refers to radiation from **atomic nuclei decay**, which aligns with gamma rays (option C).",True
C,"**D**. Okutaanura atomu  

**Explanation:**  
The question asks about the process by which organisms (abeegi) decompose organic matter (amaanyi) in the soil (enkuru munonga). The correct term in biological contexts is **decomposition**, which involves breaking down complex organic materials into simpler substances like atoms or molecules. Among the options:  

- **Option A** (""Decomposition of organic matter by enzymes"") is partially correct but focuses on enzymes rather than the broader process.  
- **Option B** (""Breaking down the structure of the soil"") is inaccurate, as decomposition targets organic matter, not soil structure.  
- **Option C** (""Decomposition of atoms"") is incorrect because atoms are not decomposed in this context.  
- **Option D** (""Formation of atoms"") is also incorrect.  

However, the most accurate term in the local language context is **""Okutaanura atomu"" (D)**, which translates to ""Formation of atoms."" While this might seem counterintuitive, the process of decomposition ultimately leads to the **formation of simpler substances (atoms/molecules)** from organic matter. This aligns with the biological cycle where decomposers break down organic matter into nutrients (atoms like carbon, nitrogen), which are then reused in ecosystems.  

Thus, **D** is the correct answer.",True
C,"**D**. Omu mweshomi ogurikworeka ebishushani by'ebijuma ebi, harimu emisingi erikukurira, ogumu gurimu akamwenyu n'ogundi gurimu obusaasi, shushani eby'okugarukamu byaawe aha bibuuzo ebi: Ku waaba noorya akacweka k'omucungwa, okahurira omuhindo gw'okushemererwa rundi ogw'obusaasi? Ku waaba nooreeba ibara ry'entege, okarikunda rundi torikukunda? Ku waaba nookora aha kikoba ky'epere, okahurira omuhindo gw'okushemererwa rundi ogw'obusaasi? Ku waaba noohumurira omucungwa, okagukunda rundi torikukunda?

**C**. Omu rupapura orukukwata aha mukoro ogurikworeka buri kamwe aha bwengye, shaza eby’okugarukamu by’ebibuuzo ebi: Ni bwengye ki obu orikukoresa kwetegyereza ngu ekitookye ni kiragura? Ni bwengye ki obu orikukoresa kwetegyereza ngu epere ni nshumiire? Ni bwengye ki obu orikukoresa kwetegyereza ngu ekishishwa ky’ekitookye ni kirerere? Ni bwengye ki obu orikukoresa kwetegyereza ngu omucungwa ni guhumba?

**B**. Omu omwe omwe, nibataana omutaano kurugiirira omu muringo gwona ogubasa kuba gubaire gusaaniire, kandi bashwijuma obwingana bw'okubaasa kukikora.

**C**. Omwe-omwe, nibaha ebi barikuteekateeka aha muringo ogu bateekwa kukuratira, bagira omuringo ogw'omukago, reero bagutandika kukora.

**C**. Okureetera ebiri omu miringo y’emigati ey’ekemiko erikuba rihari omu by’obuzimbe.",True
A,"**B. Nibakora ekigereso ky'okugyeragyeranisa asidi erimu amaani n'omusingi ogutari mwingi amaani.**

**Explanation:**  
The question asks about the correct method to determine the pH of a solution involving an acid and a base. The correct approach is to **measure the pH by neutralizing the acid with a base** (option B). This aligns with standard laboratory practices where titration (neutralization) is used to find the equivalence point, which helps determine the pH. Other options either describe incorrect methods (e.g., using pKb without context) or focus on unrelated calculations. The answer reflects the scientific process of acid-base titration.",True
C,"**Omwegyesereza omwegyesi, omugyezibwa ari kuwandikisa enyuguta yonka y’eky’okugarukamu kyawe.**  
**Omugyezibwa ari kuwandikisa enyuguta yonka y’eky’okugarukamu kyawe.**  

**Omwegyesereza omwegyesa omubanza ari kukora omurimo gw’ekibina gw’okukora aha bu** *kumanya eby’okukozesa n’omurimo gwabyo*. **Okutandika omurimo, naija kuha ekiina kyona omunana, orungyebwa, n’eppere, kandi naija kubagambira kunuunuza, kureeba, kukwata, n’okureeba buri kibala.**  

**Twahiriza aha mbeera eri ahaiguru, omurimo gwaha ogu omwegyesa arikubaasa kuteekamu okukuraho abegyeswa bagonde ekigyendererwa ekyagambirweho?**  

**A.** *Omu omutabo ogurikugamba aha mitero y’ebibala, shaza eby’okugarukamu by’ebibuuzo ebirikubaasa kugarukwamu turikukoresa ebigyirizo: Ni kibala ki ekya ranga ya yellow? Ni kibala ki ekirikukoma? Ni kibala ki ekirikukwata kubi? Ni kibala ki ekirikunuunuuka gye?*  
**B.** *Omu rupapura orukubairemu emiringo erikubaasa kworekwa n’obumwe aha bw’obwengye (oburungi/obukali, oburagwa/omuchungwa, obworobi/obukomeezi, omunungo murungi/omunungo mubi), taangira ebijanjaara omu muringo egirikukuratira embeera ezi.*  
**C.** *Omu rupapura orukukwata aha mukoro ogurikworeka buri kamwe aha bwengye, shaza eby’okugarukamu by’ebibuuzo ebi: Ni bwengye ki obu orikukoresa kwetegyereza ngu ekitookye ni kiragura? Ni bwengye ki obu orikukoresa kwetegyereza ngu epere ni nshumiire? Ni bwengye ki obu orikukoresa kwetegyereza ngu ekishishwa ky’ekitookye ni kirerere? Ni bwengye ki obu orikukoresa kwetegyereza ngu omucungwa ni guhumba?*  
**D.** *Omu mweshomi ogurikworeka ebishushani by’ebijuma ebi, harimu emisingi erikukurira, ogumu gurimu akamwenyu n’ogundi gurimu obusaasi, shushani eby’okugarukamu byaawe aha bibuuzo ebi: Ku waaba noorya akacweka k’omucungwa, okahurira omuhindo gw’okushemererwa rundi ogw’obusaasi? Ku waaba nooreeba ibara ry’entege, okarikunda rundi torikukunda? Ku waaba nookora aha kikoba ky’epere, okahurira omuhindo gw’okushemererwa rundi ogw’obusaasi? Ku waaba noohumurira omucungwa, okagukunda rundi torikukunda?*  

**Omwegyesereza omwegyesi, omugyezibwa aine ecupa nyingi ezitebeekanisiibwe n’ebintu ebi bimwe. Aha mirimo ei erikukurataho, niki ekira kuleetera abegi kwega aha miringo y’okwaanya ebintu ebikwatiraine, kandi nabo nibakuzya obwengye bwabo omu kucungura obuhame bw’ebirikuruga omu kunoonyereza kw’obwomeezi?**  

**A.** *Omu mirwi, nibasharamu omuringo ogurikukiraho kubasa kw’ahukanisa emicwe n’obwo babihurikize ekyabaretere kwikiriza batyo.*  
**B.** *Omu omwe omwe, nibataana omutaano kurugiirira omu muringo gwona ogubasa kuba gubaire gusaaniire, kandi bashwijuma obwingana bw’okubaasa kukikora.*  
**C.** *Omwe-omwe, nibaha ebi barikuteekateeka aha muringo ogu bateekwa kukuratira, bagira omuringo ogw’omukago, reero bagutandika kukora.*  
**D.** *Omwe-omwe, nibakurata omuringo ogworekwa omwegyesa kw’ahukanisa emicwe n’okumanya oburyo bw’okwahukanisa obukozesibwe omuri buri omwe.*  

**Garukamu ekibuuzo eki ekihikire orikukurata empandiika emwe:**  
**Omuhendiki w’ekyemistry omu class, omugurusi atekereza ngu abegi bashobore kushoborora n’okugaragaza okukwatana kw’emikoba ya ionic na covalent. Murimo ki ogw’okumaliriza oguraikiriza omugurusi kwemeza ngu ekigyendererwa kye kyahikiirweho?**  

**A.** *Nimworeka ekishushani kya Lewisi ekirikworeka molekyu erimu oburyo bw’ombi bw’emigongo, reero obagambire kubara ilekitooni z’omu rubindo rw’ahahendo.*  
**B.** *Kuhakanisa orutonde rw’ebintu n’obuhereza kubategyereza yaaba nibaza kwikiriza ekiragiro ky’ababiri nari ekiragiro ky’omunaana*  
**C.** *Baha ebiranga n’omubaro gw’obuziba bw’ebintu bishatu, babasabe kubumba emiramu ebiri, buli gumwe gubeineho kimwe aha mitindo ebiri y’emigyeri.*  
**D.** *Nimuhendera n’ekimeeza ekirikworeka obushushu obu ebintu bishatu by’emishonga birikufuumukira n’okushaanuuka, reero obabuuze kumanya omutaano gw’emigyenzo ebi birikukora.*  

**Garukamu ekibuuzo ekihikire kyonyini.**  
**Hemera ahanyuguta honka.**  

**Omwegyesereza omwegyesi, omugyezibwa ari kuwandikisa enyuguta yonka y’eky’okugarukamu kyawe.**  
**Omugyezibwa ari kuwandikisa enyuguta yonka y’eky’okugarukamu kyawe.**",True
B,"**D**  
**B**  
**C**  
**B**  
**A**  

**Explanation:**  
The final question asks about the correct method for teaching students to compare two quantities using a balance scale. The correct answer (A) involves using a balance scale to compare two quantities and then asking questions about which is heavier, lighter, etc. This method directly engages students in observing and analyzing the relationship between the quantities, aligning with the pedagogical approach of hands-on experimentation and critical thinking emphasized in the previous answers.",True
C,"**Jawabu:** C na D

**Tambuleni:**  
1. **C. Ayoni za chloride zigenda aha anode ahabw'okugwa oxidation**  
   - Ayoni za chloride (Cl⁻) zimene ku anode (elektodi ya mukama) kugwa oxidation, zikozesibwa kugira ggaasi ya chlorine (Cl₂).  

2. **D. Obutomi bwa sodium nibwo buhunga aha cathode ahabw'okugabwa electroni**  
   - Ionu za sodium (Na⁺) zimene ku cathode (elektodi ya mukama) kugwa reduction, zikozesibwa kugira sodium metal (Na).  

**Tambuleni ya mibale:**  
- **A. Eshumu ya sodium erikukwata aha anode neeba neeshangwaireho ahabw'okuceebya kwa sodium ions**  
  - Ggwa, sodium metal ekozese ku cathode, sio anode.  

- **B. Ggaasi ya chlorine erugwa aha cathode okurabira omu kufeerwa kw'amasannyalaze kw'ebipooli bya chloride**  
  - Ggwa, chlorine ekozese ku anode, sio cathode.  

**Tambuleni ya kigo:**  
- **Electrolysis ya sodium chloride (NaCl)**:  
  - **Anode (oxidation)**: 2Cl⁻ → Cl₂ + 2e⁻  
  - **Cathode (reduction)**: Na⁺ + e⁻ → Na  

**Jawabu:** C na D.",True
C,"**Answer:**  
**D. Ebihari by'okwerinda amagara omu United States byagambire ngu okukoresa ebirungo by'okunywera nikwo kureetera kansa y'enda y'abakazi abamareka bamwe.**  

**Explanation:**  
The question focuses on **polyfunctional organic molecules** and their role in human nutrition, particularly in the context of **regulatory approval**. The correct answer (D) references the **U.S. Food and Drug Administration (FDA)** and its role in approving substances for use in food, which aligns with the text's emphasis on regulatory oversight (e.g., ""kureetera kansa y'enda y'abakazi abamareka bamwe"").  

- **Option A** (Saccharin) and **Option C** (Aspartame) mention specific artificial sweeteners but do not directly address the broader regulatory framework.  
- **Option B** (Amino acids and chlorine) is unrelated to the regulatory context implied in the question.  
- **Option D** explicitly ties the approval of polyfunctional molecules (e.g., food additives) to the FDA, making it the most accurate choice based on the provided text.  

The key detail in the text is the mention of **regulatory approval** (""kureetera kansa y'enda y'abakazi""), which directly supports **Option D**.",True
B,"**B. Eky'okukoresa ekikozeso kya Tollens nikikora kityo nikibaasa kworekwa aldehydes zyonka.**

**Explanation:**  
- **Tollens' Reagent (AgNO₃ + NH₃):**  
  - Reacts specifically with **aldehydes** (like formaldehyde) to form a **silver mirror** (metallic silver) via reduction of Ag⁺ to Ag.  
  - **Formaldehyde** (an aldehyde) will react, producing a visible silver mirror.  
  - **Acetone** (a ketone) does **not** react with Tollens' reagent.  

- **Chromic Acid (H₂CrO₄):**  
  - Oxidizes **aldehydes** (e.g., formaldehyde → formic acid) but **does not oxidize ketones** (like acetone).  
  - However, the question focuses on the **observed result** from the experiment. The key observation is the **silver mirror** from the Tollens' test, confirming the presence of an aldehyde.  

**Why not the other options?**  
- **A & C:** Chromic acid oxidizes aldehydes to carboxylic acids, but this is not the primary observation here.  
- **D:** Tollens' reagent detects **aldehydes**, not all carbonyl groups (e.g., ketones like acetone do not react).  

**Conclusion:** The correct observation is the **silver mirror** from the Tollens' test, confirming the aldehyde (formaldehyde) reacts.  

**Answer: B**",True
C,"**B. Emitwaro y'amaani, omushana, obushyuushu, n'amaizi**

**Explanation:**  
The question asks what the Primary 1 student should do next after writing a composition about themes like peace, the environment, the sky, and fruits. Option **B** directly lists these themes as the focus of the composition, aligning with the student's task. The other options either refer to unrelated topics (e.g., meetings in **C**) or vague categories (e.g., ""similar things"" in **A**). **B** is the most contextually accurate choice.",True
A,"**D. Omupiira gw'ebitoogo**  

**Explanation in English:**  
The correct answer is D, which translates to ""The thief of the goats."" The question asks for the character associated with stealing goats, and option D directly identifies this role. The other options (A, B, C) refer to colors or unrelated actions, making D the most accurate choice based on the context provided.",True
